365.0,730.0,1095.0,1460.0,1825.0,cltsex_x,marryd_x,occpcode_x,marketbased,entry_age,churn,amtpaid,elapseddays,clntnum,premium,,net_profit,cltvscore,percentile,cltvband,client_name,cltsex_y,marryd_y,occpcode_y,latitude,longitude
1.0,1.0,0.9900548684028313,0.9669752121015659,0.8047166217168081,1,0,0,0,1,0,2,119,50076700,165427.58,130000.0,35427.58,130409.93812373384,59.971509971509974,medium value,Azzedine Renan,M,S,STDN,,
0.9936510977702824,0.9455698811816746,0.944538896304694,0.944538896304694,0.944538896304694,1,3,0,1,1,0,1,1214,50076879,33199.12,0.0,33199.12,122048.35551645621,56.98005698005698,medium value,Drake willson,M, ,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50076908,7653.15,0.0,7653.15,27878.648337782757,22.07977207977208,low value,MOHIT SHARMA,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50076949,74897.76,0.0,74897.76,272835.14792309725,74.64387464387464,high value,Ross TWL,M,M,    ,,
1.0,1.0,0.9978638542874294,0.9928407300853761,0.9545795782447868,1,0,0,1,1,0,2,119,50076996,228836.05,0.0,228836.05,871227.7409666646,91.45299145299145,high value,Ansh TEN,M,M,    ,,
0.9928874858337211,0.9392035669835771,0.938055992015351,0.938055992015351,0.938055992015351,0,0,0,1,0,0,1,1214,50077037,11200.0,0.0,11200.0,40953.11784680797,27.77777777777778,low value,Drake Doctor,M, ,    ,,
1.0,1.0,0.9999989140251808,0.9999963511831667,0.9999763938200934,1,3,1,0,1,0,1,119,50077075,32510.86,0.0,32510.86,124997.21219189701,58.119658119658126,medium value,ABC XYZ,F, ,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50077099,17523.52,0.0,17523.52,66547.39294105777,37.17948717948718,medium value,Ansh TEN,M,M,ACCT,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50077117,68686.24,0.0,68686.24,244947.01403040937,72.93447293447294,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50077286,560000.0,0.0,560000.0,2138454.2391715823,96.86609686609687,high value,Ross TWL,M, ,    ,,
1.0,1.0,0.9931164494278424,0.9770588842453333,0.8605797524191646,1,3,0,0,1,0,2,119,50077308,126596.48,0.0,126596.48,472013.9539291445,83.76068376068376,high value,Ram TEN,M,M,    ,,
0.9736834043205777,0.9736834043205777,0.9736834043205777,0.9451552381057663,0.8845025147528317,1,0,0,0,1,0,2,10,50077868,333383.68,0.0,333383.68,1221089.5980638564,95.01424501424502,high value,Ansh TEN,M,M,    ,,
1.0,1.0,1.0,1.0,1.0,1,4,0,1,1,0,1,7424,50078104,59113.34,31880.7,27232.64,104704.13011767261,51.28205128205128,medium value,aaa bhnjj,M, ,    ,,
0.8660385752276312,0.8660385752276312,0.8660385752276312,0.8660385752276312,0.8660385752276312,1,0,0,0,2,0,1,1580,50078126,5985.28,0.0,5985.28,19929.47127266103,17.52136752136752,low value,H Madhan,M,S,    ,,
0.9524636802553073,0.9524636802553073,0.9524636802553073,0.9021185747712646,0.7992108442874636,1,0,0,0,1,0,1,10,50078130,85715.84,0.0,85715.84,301897.0140300113,76.63817663817663,high value, CLIENT_TESTING,M, ,    ,,
1.0,1.0,0.9975618034316779,0.9858969083635154,0.9678075475541097,1,3,0,1,1,0,2,265,50078414,806400.0,0.0,806400.0,3073247.0931917313,97.86324786324786,high value,Rashid khan,M, ,    ,,
1.0,1.0,1.0,1.0,1.0,1,3,0,1,1,0,2,7058,50078503,165802.02,470942869.08,-470777067.06,-1810044978.5943093,0.2849002849002849,low value,Soma Mani,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50079512,22993.6,0.0,22993.6,87320.59165792637,46.01139601139601,medium value,madhu madhan,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50079548,84000.0,0.0,84000.0,318998.75179466524,78.06267806267806,high value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50079709,142800.0,0.0,142800.0,545305.8309887535,85.75498575498575,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50079910,22993.6,0.0,22993.6,87320.59165792637,46.01139601139601,medium value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50080099,168000.0,0.0,168000.0,641536.2717514746,88.31908831908832,high value,Drake Doctor,M,M,    ,,
,,,,,1,0,0,0,1,1,1,1428,50080563,1363.6,0.0,1363.6,,,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50080674,101705.28,0.0,101705.28,388378.727075237,81.19658119658119,high value,Int admin,M, ,    ,,
1.0,1.0,0.9999989140251808,0.9999963511831667,0.9999763938200934,1,3,1,0,1,0,1,119,50081051,3321.35,0.0,3321.35,12769.871074267401,12.535612535612536,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50081134,44247.9,0.0,44247.9,161184.8250439855,63.67521367521367,high value,Ansh TEN,M,M,ACCT,,
1.0,1.0,0.9900548684028313,0.9669752121015659,0.8047166217168081,1,0,0,0,1,0,2,119,50081319,514265.79,19941.71,494324.08,1819621.116821179,96.72364672364672,high value,Ross TWL,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50081339,2089.92,0.0,2089.92,7613.093266707035,10.113960113960115,low value,Drake willson,M, ,    ,,
1.0,1.0,0.9999994053390856,0.999998001970235,0.999987073600792,1,3,1,0,1,0,2,119,50081442,204682.49,0.0,204682.49,786961.625755052,90.31339031339031,high value,Batch Kathir,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50081567,6026.72,0.0,6026.72,22887.097112094583,19.08831908831909,low value,Ansh TEN,M,M,ACCT,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50081583,6026.72,0.0,6026.72,22887.097112094583,19.08831908831909,low value,Drake Doctor,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50081670,3629.92,0.0,3629.92,13222.955668487406,12.962962962962962,low value,Drake Doctor,M,M,    ,,
0.9908262106128709,0.9222077413963816,0.9207531229184868,0.9207531229184868,0.9207531229184868,1,0,0,1,1,0,1,1214,50081708,78400.0,0.0,78400.0,282542.6262929307,75.21367521367522,high value,Sawram Chimba,M,M,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50082824,148000.0,0.0,148000.0,565162.9060667753,86.32478632478633,high value,ROBIN SHARMA,M, ,    ,,
1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,0.6675442572606262,1,0,0,0,1,0,1,484,50084772,1636.0,0.0,1636.0,5443.214912424537,9.25925925925926,low value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50085079,90025.4,0.0,90025.4,321046.15010070737,78.49002849002848,high value,Bret Lee,M, ,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50085081,79442.68,0.0,79442.68,283306.3398516692,75.35612535612536,high value,ram kumar,M, ,    ,,
1.0,0.9980998645509506,0.9936299412997079,0.9594993843867907,0.958762002060415,0,0,0,1,1,0,1,484,50085082,19908.03,0.0,19908.03,75286.5380261796,40.17094017094017,medium value, chandra,M, ,    ,,
1.0,1.0,0.9985232508226585,0.9950468363288004,0.9683858616739801,1,3,0,1,1,0,2,119,50085110,280600.0,0.0,280600.0,1071518.3205563321,93.44729344729345,high value,MOZHI KANI,F, ,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50085241,49778.84,0.0,49778.84,181332.7551430135,67.23646723646723,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9931164494278424,0.9770588842453333,0.8605797524191646,1,3,0,0,1,0,2,119,50085279,317936.64,0.0,317936.64,1185424.1961968215,94.30199430199431,high value,Ansh TEN,M,M,    ,,
0.9961023944866176,0.9869643609115824,0.9186133394190312,0.9171643904701356,0.9171643904701356,1,0,0,1,1,0,1,849,50085466,6100.0,0.0,6100.0,22292.672053699447,18.37606837606838,low value,Drake willson,M,M,    ,,
0.9999993798054313,0.9999945501851266,0.9999944439568119,0.9999944439568119,0.9999944439568119,1,2,1,1,1,0,1,1214,50085535,17808.0,0.0,17808.0,68467.94759989905,37.60683760683761,medium value,TESTTARGET2 PS,M, ,    ,,
0.9961023944866176,0.9869643609115824,0.9186133394190312,0.9171643904701356,0.9171643904701356,1,0,0,1,1,0,1,849,50085545,48800.0,0.0,48800.0,178341.37642959558,66.66666666666666,high value,GDVYY JMODU,M,D,ACCT,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50085571,4161.92,0.0,4161.92,14842.126700099487,14.245014245014245,low value,iLife8648 Retest,M, ,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50085585,13228.27,0.0,13228.27,48187.51591792158,32.9059829059829,medium value,agent Test,M, ,    ,,
0.9524636802553073,0.9524636802553073,0.9524636802553073,0.9021185747712646,0.7992108442874636,1,0,0,0,1,0,1,10,50085599,37700.0,0.0,37700.0,132781.9622246183,60.11396011396012,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50085626,70613.76,0.0,70613.76,257229.5306963264,73.78917378917379,high value, surya,M, ,    ,,
1.0,1.0,1.0,1.0,1.0,1,4,11,1,0,0,1,1214,50085859,74900.0,0.0,74900.0,287975.72860411915,75.92592592592592,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9973047927913533,0.9909730021686922,0.9430213744216346,1,3,0,1,1,0,1,119,50085936,35138.59,0.0,35138.59,133442.45654552983,60.3988603988604,high value,vijay lokesh,M,S,COOK,,
1.0,1.0,0.9961023944866176,0.9869643609115824,0.9186133394190312,1,0,0,1,1,0,1,119,50086001,71521.57,0.0,71521.57,270154.79931370926,74.50142450142451,high value,NINJA RUL,M,M,    ,,
1.0,1.0,0.9999996637955116,0.9999988703700489,0.9999926917593317,1,0,1,1,1,0,1,119,50087316,10449.6,0.0,10449.6,40176.588206390436,27.20797720797721,low value,NINJA RUL,M, ,    ,,
1.0,1.0,1.0,1.0,1.0,1,0,0,1,1,0,2,1945,50087614,255299.55,0.0,255299.55,981576.4208752168,92.16524216524216,high value, anbu,M, ,ACCT,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50088451,60052.16,0.0,60052.16,218756.07436993453,70.65527065527066,high value,Peter PT Joojn Testing,M, ,    ,,
,,,,,1,3,0,0,1,1,1,119,50088669,114.4,0.0,114.4,,,high value,Sunil Gupta,M,M,    ,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50088800,7140.99,0.0,7140.99,26012.96838473351,21.082621082621085,low value,Ross TWL,M,M,    ,,
1.0,1.0,0.9999991395277383,0.9999971088588306,0.9999812955971443,1,0,1,0,1,0,2,119,50089137,277563.39,0.0,277563.39,1067172.21362524,93.30484330484332,high value,Ansh TEN,M,M,    ,,
1.0,1.0,0.9819127706624947,0.9405142189880418,0.6724877080433922,1,0,0,0,1,0,1,119,50089264,10849.1,130000.0,-119150.9,-424912.72158784495,1.4245014245014245,low value,Ansh TEN,M, ,ACCT,,
1.0,1.0,0.9874649592533408,0.9585023050080477,0.7601774221388984,1,3,0,0,1,0,1,119,50089965,16733.8,0.0,16733.8,60957.34770059245,35.04273504273504,medium value,Drake willson,M, ,    ,,
0.9524636802553073,0.9524636802553073,0.9524636802553073,0.8958056343497963,0.6844966903584784,1,0,0,0,1,0,1,110,50090015,73059.84,0.0,73059.84,251291.01406490104,73.50427350427351,high value,Scott Fritz,M,M,    ,,
1.0,0.9961023944866176,0.9869643609115825,0.9186133394190313,0.9171643904701358,1,0,0,1,1,0,1,484,50091826,30500.0,0.0,30500.0,113393.28571162386,54.700854700854705,medium value,Springtest Springtest,M, ,    ,,
1.0,0.9961023944866176,0.9869643609115825,0.9186133394190313,0.9171643904701358,1,0,0,1,1,0,1,484,50091892,56000.0,0.0,56000.0,208197.50819183394,69.51566951566952,high value,Surya Ramu,M, ,    ,,
1.0,1.0,0.9978638542874294,0.9928407300853762,0.9545795782447869,1,0,0,1,1,0,2,119,50092636,224000.0,0.0,224000.0,852815.8652298574,91.02564102564102,high value,Test01 Life,M, ,    ,,
